tweet_id,favorites,retweets,timestamp
821886076407029760,11503,2354,Thu Jan 19 01:04:45 +0000 2017
821813639212650496,0,3414,Wed Jan 18 20:16:54 +0000 2017
821765923262631936,8553,1687,Wed Jan 18 17:07:18 +0000 2017
821522889702862852,8166,1800,Wed Jan 18 01:01:34 +0000 2017
821421320206483457,0,5707,Tue Jan 17 18:17:58 +0000 2017
821407182352777218,11982,4433,Tue Jan 17 17:21:47 +0000 2017
821153421864615936,261,10,Tue Jan 17 00:33:26 +0000 2017
821149554670182400,8796,2031,Tue Jan 17 00:18:04 +0000 2017
821107785811234820,9756,2176,Mon Jan 16 21:32:06 +0000 2017
821044531881721856,12873,2323,Mon Jan 16 17:20:45 +0000 2017
820837357901512704,0,6867,Mon Jan 16 03:37:31 +0000 2017
820749716845686786,32094,10090,Sun Jan 15 21:49:15 +0000 2017
820690176645140481,12418,3293,Sun Jan 15 17:52:40 +0000 2017
820494788566847489,0,573,Sun Jan 15 04:56:16 +0000 2017
820446719150292993,0,2621,Sun Jan 15 01:45:15 +0000 2017
820314633777061888,3399,573,Sat Jan 14 17:00:24 +0000 2017
820078625395449857,20161,6416,Sat Jan 14 01:22:35 +0000 2017
820013781606658049,0,1202,Fri Jan 13 21:04:55 +0000 2017
819952236453363712,5418,1202,Fri Jan 13 17:00:21 +0000 2017
819924195358416896,13121,4964,Fri Jan 13 15:08:56 +0000 2017
819711362133872643,13638,3176,Fri Jan 13 01:03:12 +0000 2017
819588359383371776,9809,2030,Thu Jan 12 16:54:26 +0000 2017
819347104292290561,7355,1232,Thu Jan 12 00:55:47 +0000 2017
819238181065359361,2316,414,Wed Jan 11 17:42:57 +0000 2017
819227688460238848,23495,6867,Wed Jan 11 17:01:16 +0000 2017
819015337530290176,0,37611,Wed Jan 11 02:57:27 +0000 2017
819015331746349057,0,19332,Wed Jan 11 02:57:26 +0000 2017
819006400881917954,46075,19332,Wed Jan 11 02:21:57 +0000 2017
819004803107983360,88426,37611,Wed Jan 11 02:15:36 +0000 2017
818646164899774465,0,21446,Tue Jan 10 02:30:30 +0000 2017
818627210458333184,22806,7687,Tue Jan 10 01:15:10 +0000 2017
818614493328580609,10030,2619,Tue Jan 10 00:24:38 +0000 2017
818588835076603904,0,6281,Mon Jan 09 22:42:41 +0000 2017
818536468981415936,11103,2517,Mon Jan 09 19:14:36 +0000 2017
818307523543449600,0,8270,Mon Jan 09 04:04:51 +0000 2017
818259473185828864,11242,2325,Mon Jan 09 00:53:55 +0000 2017
818145370475810820,12530,2625,Sun Jan 08 17:20:31 +0000 2017
817908911860748288,4947,823,Sun Jan 08 01:40:55 +0000 2017
817827839487737858,52686,27648,Sat Jan 07 20:18:46 +0000 2017
817777686764523521,10945,2747,Sat Jan 07 16:59:28 +0000 2017
817536400337801217,11983,3033,Sat Jan 07 01:00:41 +0000 2017
817502432452313088,0,3470,Fri Jan 06 22:45:43 +0000 2017
817423860136083457,34557,15074,Fri Jan 06 17:33:29 +0000 2017
817415592588222464,5715,972,Fri Jan 06 17:00:38 +0000 2017
817181837579653120,0,8656,Fri Jan 06 01:31:47 +0000 2017
817171292965273600,8942,2069,Fri Jan 06 00:49:53 +0000 2017
817120970343411712,12444,2659,Thu Jan 05 21:29:55 +0000 2017
817056546584727552,8766,1679,Thu Jan 05 17:13:55 +0000 2017
816829038950027264,0,4817,Thu Jan 05 02:09:53 +0000 2017
816816676327063552,10225,2082,Thu Jan 05 01:20:46 +0000 2017
816697700272001025,10001,2243,Wed Jan 04 17:27:59 +0000 2017
816450570814898180,31098,8270,Wed Jan 04 01:05:59 +0000 2017
816336735214911488,8784,1990,Tue Jan 03 17:33:39 +0000 2017
816091915477250048,9100,2192,Tue Jan 03 01:20:49 +0000 2017
816062466425819140,0,1049,Mon Jan 02 23:23:48 +0000 2017
816014286006976512,0,5400,Mon Jan 02 20:12:21 +0000 2017
815990720817401858,5066,1049,Mon Jan 02 18:38:42 +0000 2017
815966073409433600,22853,8656,Mon Jan 02 17:00:46 +0000 2017
815745968457060357,0,4239,Mon Jan 02 02:26:09 +0000 2017
815736392542261248,10056,2324,Mon Jan 02 01:48:06 +0000 2017
815639385530101762,8395,1684,Sun Jan 01 19:22:38 +0000 2017
815390420867969024,10579,3893,Sun Jan 01 02:53:20 +0000 2017
814986499976527872,7810,1310,Sat Dec 31 00:08:17 +0000 2016
814638523311648768,11501,2768,Fri Dec 30 01:05:33 +0000 2016
814578408554463233,0,5969,Thu Dec 29 21:06:41 +0000 2016
814530161257443328,8834,1909,Thu Dec 29 17:54:58 +0000 2016
814153002265309185,29401,8891,Wed Dec 28 16:56:16 +0000 2016
813944609378369540,0,3256,Wed Dec 28 03:08:11 +0000 2016
813910438903693312,9494,1915,Wed Dec 28 00:52:25 +0000 2016
813812741911748608,37194,14323,Tue Dec 27 18:24:12 +0000 2016
813800681631023104,8501,1809,Tue Dec 27 17:36:16 +0000 2016
813217897535406080,19040,7478,Mon Dec 26 03:00:30 +0000 2016
813202720496779264,9437,1850,Mon Dec 26 02:00:11 +0000 2016
813187593374461952,20320,4470,Mon Dec 26 01:00:05 +0000 2016
813172488309972993,9479,1977,Mon Dec 26 00:00:03 +0000 2016
813157409116065792,7947,2269,Sun Dec 25 23:00:08 +0000 2016
813142292504645637,8657,2439,Sun Dec 25 22:00:04 +0000 2016
813130366689148928,4579,458,Sun Dec 25 21:12:41 +0000 2016
813127251579564032,12122,3208,Sun Dec 25 21:00:18 +0000 2016
813112105746448384,10551,2807,Sun Dec 25 20:00:07 +0000 2016
813096984823349248,10798,3701,Sun Dec 25 19:00:02 +0000 2016
813081950185472002,10108,2841,Sun Dec 25 18:00:17 +0000 2016
813066809284972545,8141,2001,Sun Dec 25 17:00:08 +0000 2016
813051746834595840,21449,7542,Sun Dec 25 16:00:16 +0000 2016
812781120811126785,7754,1953,Sat Dec 24 22:04:54 +0000 2016
812709060537683968,6771,1467,Sat Dec 24 17:18:34 +0000 2016
812503143955202048,6206,1253,Sat Dec 24 03:40:19 +0000 2016
812466873996607488,8151,1987,Sat Dec 24 01:16:12 +0000 2016
812372279581671427,13980,3757,Fri Dec 23 19:00:19 +0000 2016
811985624773361665,7429,1439,Thu Dec 22 17:23:53 +0000 2016
811744202451197953,7719,1638,Thu Dec 22 01:24:33 +0000 2016
811647686436880384,5737,761,Wed Dec 21 19:01:02 +0000 2016
811627233043480576,13075,3161,Wed Dec 21 17:39:46 +0000 2016
811386762094317568,21425,6553,Wed Dec 21 01:44:13 +0000 2016
810984652412424192,5465,1472,Mon Dec 19 23:06:23 +0000 2016
810896069567610880,9236,1814,Mon Dec 19 17:14:23 +0000 2016
810657578271330305,11235,2721,Mon Dec 19 01:26:42 +0000 2016
810284430598270976,36117,11609,Sun Dec 18 00:43:57 +0000 2016
810254108431155201,15044,3457,Sat Dec 17 22:43:27 +0000 2016
809920764300447744,15890,4040,Sat Dec 17 00:38:52 +0000 2016
809808892968534016,0,5032,Fri Dec 16 17:14:20 +0000 2016
809448704142938112,7104,1502,Thu Dec 15 17:23:04 +0000 2016
809220051211603969,20407,5756,Thu Dec 15 02:14:29 +0000 2016
809084759137812480,13562,3617,Wed Dec 14 17:16:53 +0000 2016
808838249661788160,10355,3125,Wed Dec 14 00:57:20 +0000 2016
808733504066486276,8101,2224,Tue Dec 13 18:01:07 +0000 2016
808501579447930884,11571,2679,Tue Dec 13 02:39:32 +0000 2016
808344865868283904,43613,21446,Mon Dec 12 16:16:49 +0000 2016
808134635716833280,0,6095,Mon Dec 12 02:21:26 +0000 2016
808106460588765185,9005,2262,Mon Dec 12 00:29:28 +0000 2016
808001312164028416,12840,3624,Sun Dec 11 17:31:39 +0000 2016
807621403335917568,14933,3733,Sat Dec 10 16:22:02 +0000 2016
807106840509214720,121195,57027,Fri Dec 09 06:17:20 +0000 2016
807059379405148160,0,7544,Fri Dec 09 03:08:45 +0000 2016
807010152071229440,13382,3959,Thu Dec 08 23:53:08 +0000 2016
806629075125202948,76569,35671,Wed Dec 07 22:38:52 +0000 2016
806620845233815552,0,5683,Wed Dec 07 22:06:10 +0000 2016
806576416489959424,5008,1995,Wed Dec 07 19:09:37 +0000 2016
806542213899489280,10475,2418,Wed Dec 07 16:53:43 +0000 2016
806242860592926720,0,11953,Tue Dec 06 21:04:11 +0000 2016
806219024703037440,6588,1223,Tue Dec 06 19:29:28 +0000 2016
805958939288408065,0,5513,Tue Dec 06 02:15:59 +0000 2016
805932879469572096,8487,1969,Tue Dec 06 00:32:26 +0000 2016
805826884734976000,6730,1879,Mon Dec 05 17:31:15 +0000 2016
805823200554876929,0,8259,Mon Dec 05 17:16:37 +0000 2016
805520635690676224,5887,1709,Sun Dec 04 21:14:20 +0000 2016
805487436403003392,9003,2589,Sun Dec 04 19:02:24 +0000 2016
805207613751304193,8017,1761,Sun Dec 04 00:30:29 +0000 2016
804738756058218496,14035,3927,Fri Dec 02 17:27:25 +0000 2016
804475857670639616,6291,2067,Fri Dec 02 00:02:45 +0000 2016
804413760345620481,0,3322,Thu Dec 01 19:56:00 +0000 2016
804026241225523202,45597,16614,Wed Nov 30 18:16:08 +0000 2016
803773340896923648,10305,2823,Wed Nov 30 01:31:12 +0000 2016
803692223237865472,0,7626,Tue Nov 29 20:08:52 +0000 2016
803638050916102144,11226,4254,Tue Nov 29 16:33:36 +0000 2016
803380650405482500,7965,1915,Mon Nov 28 23:30:47 +0000 2016
803321560782307329,0,5472,Mon Nov 28 19:35:59 +0000 2016
803276597545603072,10276,2526,Mon Nov 28 16:37:19 +0000 2016
802952499103731712,9252,2066,Sun Nov 27 19:09:28 +0000 2016
802624713319034886,0,2986,Sat Nov 26 21:26:58 +0000 2016
802600418706604034,7283,1510,Sat Nov 26 19:50:26 +0000 2016
802572683846291456,9153,2579,Sat Nov 26 18:00:13 +0000 2016
802323869084381190,16619,5998,Sat Nov 26 01:31:31 +0000 2016
802265048156610565,6934,1415,Fri Nov 25 21:37:47 +0000 2016
802239329049477120,9295,2697,Fri Nov 25 19:55:35 +0000 2016
802185808107208704,0,279,Fri Nov 25 16:22:55 +0000 2016
801958328846974976,7929,1757,Fri Nov 25 01:18:59 +0000 2016
801854953262350336,1821,243,Thu Nov 24 18:28:13 +0000 2016
801538201127157760,8422,2123,Wed Nov 23 21:29:33 +0000 2016
801285448605831168,6209,848,Wed Nov 23 04:45:12 +0000 2016
801167903437357056,25097,6095,Tue Nov 22 20:58:07 +0000 2016
801127390143516673,0,4059,Tue Nov 22 18:17:08 +0000 2016
801115127852503040,8282,2163,Tue Nov 22 17:28:25 +0000 2016
800859414831898624,700,98,Tue Nov 22 00:32:18 +0000 2016
800855607700029440,0,1658,Tue Nov 22 00:17:10 +0000 2016
800751577355128832,10817,2871,Mon Nov 21 17:23:47 +0000 2016
800513324630806528,13469,3074,Mon Nov 21 01:37:04 +0000 2016
800459316964663297,9741,2234,Sun Nov 20 22:02:27 +0000 2016
800443802682937345,0,4437,Sun Nov 20 21:00:48 +0000 2016
800388270626521089,11434,2885,Sun Nov 20 17:20:08 +0000 2016
800188575492947969,0,4053,Sun Nov 20 04:06:37 +0000 2016
800141422401830912,15675,2621,Sun Nov 20 00:59:15 +0000 2016
800018252395122689,29089,13542,Sat Nov 19 16:49:49 +0000 2016
799774291445383169,0,4820,Sat Nov 19 00:40:24 +0000 2016
799757965289017345,8599,2219,Fri Nov 18 23:35:32 +0000 2016
799422933579902976,8254,1975,Fri Nov 18 01:24:14 +0000 2016
799308762079035393,0,5627,Thu Nov 17 17:50:33 +0000 2016
799297110730567681,10149,2840,Thu Nov 17 17:04:16 +0000 2016
799063482566066176,8269,2528,Thu Nov 17 01:35:54 +0000 2016
798933969379225600,13423,4598,Wed Nov 16 17:01:16 +0000 2016
798925684722855936,7674,1479,Wed Nov 16 16:28:21 +0000 2016
798705661114773508,0,6830,Wed Nov 16 01:54:03 +0000 2016
798701998996647937,0,8013,Wed Nov 16 01:39:30 +0000 2016
798697898615730177,0,6678,Wed Nov 16 01:23:12 +0000 2016
798694562394996736,0,5097,Wed Nov 16 01:09:57 +0000 2016
798686750113755136,0,2400,Wed Nov 16 00:38:54 +0000 2016
798682547630837760,0,4848,Wed Nov 16 00:22:12 +0000 2016
798673117451325440,0,5698,Tue Nov 15 23:44:44 +0000 2016
798665375516884993,0,4020,Tue Nov 15 23:13:58 +0000 2016
798644042770751489,0,1905,Tue Nov 15 21:49:12 +0000 2016
798628517273620480,0,2029,Tue Nov 15 20:47:30 +0000 2016
798585098161549313,0,5878,Tue Nov 15 17:54:59 +0000 2016
798576900688019456,0,6011,Tue Nov 15 17:22:24 +0000 2016
798340744599797760,0,3447,Tue Nov 15 01:44:00 +0000 2016
798209839306514432,10691,2628,Mon Nov 14 17:03:50 +0000 2016
797971864723324932,11904,3197,Mon Nov 14 01:18:12 +0000 2016
797545162159308800,14912,5004,Sat Nov 12 21:02:38 +0000 2016
797236660651966464,20454,6777,Sat Nov 12 00:36:46 +0000 2016
797165961484890113,230,26,Fri Nov 11 19:55:50 +0000 2016
796904159865868288,0,9172,Fri Nov 11 02:35:32 +0000 2016
796865951799083009,7883,1969,Fri Nov 11 00:03:42 +0000 2016
796759840936919040,12141,3134,Thu Nov 10 17:02:03 +0000 2016
796563435802726400,0,7471,Thu Nov 10 04:01:37 +0000 2016
796484825502875648,7772,1811,Wed Nov 09 22:49:15 +0000 2016
796387464403357696,11288,4273,Wed Nov 09 16:22:22 +0000 2016
796177847564038144,0,14697,Wed Nov 09 02:29:25 +0000 2016
796149749086875649,33072,14697,Wed Nov 09 00:37:46 +0000 2016
796125600683540480,5089,1858,Tue Nov 08 23:01:49 +0000 2016
796116448414461957,9338,2484,Tue Nov 08 22:25:27 +0000 2016
796080075804475393,8673,2381,Tue Nov 08 20:00:55 +0000 2016
796031486298386433,11082,3817,Tue Nov 08 16:47:50 +0000 2016
795464331001561088,50891,24340,Mon Nov 07 03:14:10 +0000 2016
795400264262053889,10316,2957,Sun Nov 06 22:59:35 +0000 2016
795076730285391872,16610,5583,Sun Nov 06 01:33:58 +0000 2016
794983741416415232,0,3472,Sat Nov 05 19:24:28 +0000 2016
794926597468000259,10521,2375,Sat Nov 05 15:37:24 +0000 2016
794355576146903043,0,10604,Fri Nov 04 01:48:22 +0000 2016
794332329137291264,9818,2745,Fri Nov 04 00:15:59 +0000 2016
794205286408003585,9449,3406,Thu Nov 03 15:51:10 +0000 2016
793962221541933056,17257,5032,Wed Nov 02 23:45:19 +0000 2016
793845145112371200,9462,1922,Wed Nov 02 16:00:06 +0000 2016
793614319594401792,0,3223,Wed Nov 02 00:42:53 +0000 2016
793601777308463104,8178,1675,Tue Nov 01 23:53:02 +0000 2016
793500921481273345,10941,2443,Tue Nov 01 17:12:16 +0000 2016
793286476301799424,25226,9425,Tue Nov 01 03:00:09 +0000 2016
793271401113350145,8923,2460,Tue Nov 01 02:00:14 +0000 2016
793256262322548741,20494,8582,Tue Nov 01 01:00:05 +0000 2016
793241302385262592,10784,3386,Tue Nov 01 00:00:38 +0000 2016
793226087023144960,10095,2948,Mon Oct 31 23:00:11 +0000 2016
793210959003287553,9151,2875,Mon Oct 31 22:00:04 +0000 2016
793195938047070209,15671,5795,Mon Oct 31 21:00:23 +0000 2016
793180763617361921,7118,2061,Mon Oct 31 20:00:05 +0000 2016
793165685325201412,9663,2860,Mon Oct 31 19:00:10 +0000 2016
793150605191548928,6347,1746,Mon Oct 31 18:00:14 +0000 2016
793135492858580992,6615,2558,Mon Oct 31 17:00:11 +0000 2016
793120401413079041,13014,4028,Mon Oct 31 16:00:13 +0000 2016
792913359805018113,14693,4085,Mon Oct 31 02:17:31 +0000 2016
792883833364439040,11598,4387,Mon Oct 31 00:20:11 +0000 2016
792773781206999040,7533,1728,Sun Oct 30 17:02:53 +0000 2016
792394556390137856,13794,4414,Sat Oct 29 15:55:58 +0000 2016
792050063153438720,7338,1854,Fri Oct 28 17:07:05 +0000 2016
791821351946420224,0,21679,Fri Oct 28 01:58:16 +0000 2016
791784077045166082,0,9868,Thu Oct 27 23:30:09 +0000 2016
791780927877898241,0,3928,Thu Oct 27 23:17:38 +0000 2016
791774931465953280,46242,22845,Thu Oct 27 22:53:48 +0000 2016
791672322847637504,12045,3223,Thu Oct 27 16:06:04 +0000 2016
791406955684368384,13455,4239,Wed Oct 26 22:31:36 +0000 2016
791312159183634433,8993,2609,Wed Oct 26 16:14:55 +0000 2016
791026214425268224,0,4212,Tue Oct 25 21:18:40 +0000 2016
790987426131050500,10083,2194,Tue Oct 25 18:44:32 +0000 2016
790946055508652032,17063,4817,Tue Oct 25 16:00:09 +0000 2016
790723298204217344,0,2376,Tue Oct 25 01:14:59 +0000 2016
790698755171364864,8421,1980,Mon Oct 24 23:37:28 +0000 2016
790581949425475584,21152,7362,Mon Oct 24 15:53:19 +0000 2016
790337589677002753,8015,1926,Sun Oct 23 23:42:19 +0000 2016
790277117346975746,12866,3256,Sun Oct 23 19:42:02 +0000 2016
790227638568808452,0,3665,Sun Oct 23 16:25:25 +0000 2016
789986466051088384,9485,2376,Sun Oct 23 00:27:05 +0000 2016
789960241177853952,0,4231,Sat Oct 22 22:42:52 +0000 2016
789903600034189313,10625,4236,Sat Oct 22 18:57:48 +0000 2016
789628658055020548,7682,1822,Sat Oct 22 00:45:17 +0000 2016
789599242079838210,6927,1976,Fri Oct 21 22:48:24 +0000 2016
789530877013393408,12027,3472,Fri Oct 21 18:16:44 +0000 2016
789314372632018944,8863,2358,Fri Oct 21 03:56:25 +0000 2016
789280767834746880,0,5087,Fri Oct 21 01:42:53 +0000 2016
789268448748703744,9324,2675,Fri Oct 21 00:53:56 +0000 2016
789137962068021249,9953,2878,Thu Oct 20 16:15:26 +0000 2016
788908386943430656,28064,12786,Thu Oct 20 01:03:11 +0000 2016
788765914992902144,28012,10604,Wed Oct 19 15:37:03 +0000 2016
788552643979468800,0,7372,Wed Oct 19 01:29:35 +0000 2016
788412144018661376,15932,5414,Tue Oct 18 16:11:17 +0000 2016
788178268662984705,7397,2150,Tue Oct 18 00:41:57 +0000 2016
788150585577050112,6264,1322,Mon Oct 17 22:51:57 +0000 2016
788070120937619456,0,3516,Mon Oct 17 17:32:13 +0000 2016
788039637453406209,6269,1357,Mon Oct 17 15:31:05 +0000 2016
787810552592695296,8845,3136,Mon Oct 17 00:20:47 +0000 2016
787717603741622272,10494,2857,Sun Oct 16 18:11:26 +0000 2016
787397959788929025,11127,2911,Sat Oct 15 21:01:17 +0000 2016
787322443945877504,7968,1786,Sat Oct 15 16:01:13 +0000 2016
787111942498508800,0,6912,Sat Oct 15 02:04:45 +0000 2016
786963064373534720,27230,8177,Fri Oct 14 16:13:10 +0000 2016
786729988674449408,0,2477,Fri Oct 14 00:47:00 +0000 2016
786709082849828864,18680,6263,Thu Oct 13 23:23:56 +0000 2016
786664955043049472,10852,2622,Thu Oct 13 20:28:35 +0000 2016
786595970293370880,9645,3195,Thu Oct 13 15:54:28 +0000 2016
786363235746385920,11144,3602,Thu Oct 13 00:29:39 +0000 2016
786286427768250368,8156,2919,Wed Oct 12 19:24:27 +0000 2016
786233965241827333,15609,4874,Wed Oct 12 15:55:59 +0000 2016
786051337297522688,1460,159,Wed Oct 12 03:50:17 +0000 2016
786036967502913536,0,7206,Wed Oct 12 02:53:11 +0000 2016
785927819176054784,11639,3261,Tue Oct 11 19:39:28 +0000 2016
785872687017132033,6850,1864,Tue Oct 11 16:00:24 +0000 2016
785639753186217984,8017,2290,Tue Oct 11 00:34:48 +0000 2016
785533386513321988,9311,2041,Mon Oct 10 17:32:08 +0000 2016
785515384317313025,6246,1291,Mon Oct 10 16:20:36 +0000 2016
785264754247995392,7417,1680,Sun Oct 09 23:44:41 +0000 2016
785170936622350336,12307,4957,Sun Oct 09 17:31:53 +0000 2016
784826020293709826,10345,3322,Sat Oct 08 18:41:19 +0000 2016
784517518371221505,9173,2596,Fri Oct 07 22:15:26 +0000 2016
784431430411685888,5824,1307,Fri Oct 07 16:33:21 +0000 2016
784183165795655680,20538,8259,Fri Oct 07 00:06:50 +0000 2016
784057939640352768,30424,11393,Thu Oct 06 15:49:14 +0000 2016
783839966405230592,30673,11035,Thu Oct 06 01:23:05 +0000 2016
783821107061198850,7510,2017,Thu Oct 06 00:08:09 +0000 2016
783695101801398276,10686,3290,Wed Oct 05 15:47:27 +0000 2016
783466772167098368,8637,2302,Wed Oct 05 00:40:09 +0000 2016
783391753726550016,17251,5619,Tue Oct 04 19:42:03 +0000 2016
783347506784731136,0,5674,Tue Oct 04 16:46:14 +0000 2016
783334639985389568,29769,11953,Tue Oct 04 15:55:06 +0000 2016
783085703974514689,8332,2251,Mon Oct 03 23:25:55 +0000 2016
782969140009107456,24637,7544,Mon Oct 03 15:42:44 +0000 2016
782747134529531904,7641,1440,Mon Oct 03 01:00:34 +0000 2016
782722598790725632,17645,5513,Sun Oct 02 23:23:04 +0000 2016
782598640137187329,7964,1916,Sun Oct 02 15:10:30 +0000 2016
782305867769217024,16995,5707,Sat Oct 01 19:47:08 +0000 2016
782021823840026624,0,6351,Sat Oct 01 00:58:26 +0000 2016
781955203444699136,11362,3452,Fri Sep 30 20:33:43 +0000 2016
781661882474196992,10657,2782,Fri Sep 30 01:08:10 +0000 2016
781655249211752448,4078,1148,Fri Sep 30 00:41:48 +0000 2016
781524693396357120,21159,5683,Thu Sep 29 16:03:01 +0000 2016
781308096455073793,7290,2604,Thu Sep 29 01:42:20 +0000 2016
781251288990355457,8595,2122,Wed Sep 28 21:56:36 +0000 2016
781163403222056960,10009,2796,Wed Sep 28 16:07:23 +0000 2016
780931614150983680,22082,7471,Wed Sep 28 00:46:20 +0000 2016
780858289093574656,7332,2049,Tue Sep 27 19:54:58 +0000 2016
780800785462489090,5607,1327,Tue Sep 27 16:06:28 +0000 2016
780601303617732608,12354,3414,Tue Sep 27 02:53:48 +0000 2016
780543529827336192,6436,1776,Mon Sep 26 23:04:13 +0000 2016
780496263422808064,0,3784,Mon Sep 26 19:56:24 +0000 2016
780476555013349377,0,116,Mon Sep 26 18:38:05 +0000 2016
780459368902959104,5400,1100,Mon Sep 26 17:29:48 +0000 2016
780192070812196864,8874,2295,Sun Sep 25 23:47:39 +0000 2016
780092040432480260,0,2348,Sun Sep 25 17:10:10 +0000 2016
780074436359819264,12446,5071,Sun Sep 25 16:00:13 +0000 2016
779834332596887552,19292,7206,Sun Sep 25 00:06:08 +0000 2016
779377524342161408,8983,3172,Fri Sep 23 17:50:56 +0000 2016
779124354206535695,0,18725,Fri Sep 23 01:04:56 +0000 2016
779056095788752897,15059,4618,Thu Sep 22 20:33:42 +0000 2016
778990705243029504,20370,7365,Thu Sep 22 16:13:51 +0000 2016
778774459159379968,0,10114,Thu Sep 22 01:54:34 +0000 2016
778764940568104960,885,371,Thu Sep 22 01:16:45 +0000 2016
778748913645780993,7024,1341,Thu Sep 22 00:13:04 +0000 2016
778650543019483137,5880,1536,Wed Sep 21 17:42:10 +0000 2016
778624900596654080,4723,1029,Wed Sep 21 16:00:17 +0000 2016
778408200802557953,13874,4430,Wed Sep 21 01:39:11 +0000 2016
778396591732486144,0,12497,Wed Sep 21 00:53:04 +0000 2016
778383385161035776,5955,1123,Wed Sep 21 00:00:35 +0000 2016
778286810187399168,10582,3362,Tue Sep 20 17:36:50 +0000 2016
778039087836069888,8653,2698,Tue Sep 20 01:12:28 +0000 2016
778027034220126208,6672,1649,Tue Sep 20 00:24:34 +0000 2016
777953400541634568,0,3595,Mon Sep 19 19:31:59 +0000 2016
777885040357281792,6468,1655,Mon Sep 19 15:00:20 +0000 2016
777684233540206592,11441,2986,Mon Sep 19 01:42:24 +0000 2016
777641927919427584,0,4314,Sun Sep 18 22:54:18 +0000 2016
777621514455814149,8915,2549,Sun Sep 18 21:33:11 +0000 2016
777189768882946048,14526,4379,Sat Sep 17 16:57:35 +0000 2016
776819012571455488,0,13961,Fri Sep 16 16:24:19 +0000 2016
776813020089548800,4963,1235,Fri Sep 16 16:00:31 +0000 2016
776477788987613185,8993,2834,Thu Sep 15 17:48:25 +0000 2016
776249906839351296,0,9326,Thu Sep 15 02:42:54 +0000 2016
776218204058357768,30449,16183,Thu Sep 15 00:36:55 +0000 2016
776201521193218049,9790,2556,Wed Sep 14 23:30:38 +0000 2016
776113305656188928,11986,4437,Wed Sep 14 17:40:06 +0000 2016
776088319444877312,1878,154,Wed Sep 14 16:00:49 +0000 2016
775898661951791106,0,16854,Wed Sep 14 03:27:11 +0000 2016
775842724423557120,11918,2706,Tue Sep 13 23:44:54 +0000 2016
775733305207554048,14097,4059,Tue Sep 13 16:30:07 +0000 2016
775729183532220416,13193,4677,Tue Sep 13 16:13:44 +0000 2016
775364825476165632,7525,3024,Mon Sep 12 16:05:54 +0000 2016
775350846108426240,10325,3974,Mon Sep 12 15:10:21 +0000 2016
775085132600442880,15829,4820,Sun Sep 11 21:34:30 +0000 2016
774757898236878852,8744,1820,Sat Sep 10 23:54:11 +0000 2016
774639387460112384,6859,1758,Sat Sep 10 16:03:16 +0000 2016
774314403806253056,22149,5627,Fri Sep 09 18:31:54 +0000 2016
773985732834758656,10920,3946,Thu Sep 08 20:45:53 +0000 2016
773922284943896577,6506,1778,Thu Sep 08 16:33:46 +0000 2016
773704687002451968,6715,1658,Thu Sep 08 02:09:06 +0000 2016
773670353721753600,5432,1335,Wed Sep 07 23:52:41 +0000 2016
773547596996571136,22485,6281,Wed Sep 07 15:44:53 +0000 2016
773336787167145985,0,5177,Wed Sep 07 01:47:12 +0000 2016
773308824254029826,23686,7598,Tue Sep 06 23:56:05 +0000 2016
773247561583001600,9611,3298,Tue Sep 06 19:52:39 +0000 2016
773191612633579521,10158,4218,Tue Sep 06 16:10:20 +0000 2016
772877495989305348,8719,3947,Mon Sep 05 19:22:09 +0000 2016
772826264096874500,8195,2392,Mon Sep 05 15:58:34 +0000 2016
772615324260794368,0,3439,Mon Sep 05 02:00:22 +0000 2016
772581559778025472,6609,1722,Sun Sep 04 23:46:12 +0000 2016
772193107915964416,6141,1418,Sat Sep 03 22:02:38 +0000 2016
772152991789019136,3867,1149,Sat Sep 03 19:23:13 +0000 2016
772117678702071809,3836,751,Sat Sep 03 17:02:54 +0000 2016
772114945936949249,2773,475,Sat Sep 03 16:52:02 +0000 2016
772102971039580160,4065,953,Sat Sep 03 16:04:27 +0000 2016
771908950375665664,6683,1935,Sat Sep 03 03:13:29 +0000 2016
771770456517009408,12196,3447,Fri Sep 02 18:03:10 +0000 2016
771500966810099713,8392,2651,Fri Sep 02 00:12:18 +0000 2016
771380798096281600,10658,5177,Thu Sep 01 16:14:48 +0000 2016
771171053431250945,0,7613,Thu Sep 01 02:21:21 +0000 2016
771136648247640064,9292,2975,Thu Sep 01 00:04:38 +0000 2016
771102124360998913,6342,1463,Wed Aug 31 21:47:27 +0000 2016
771014301343748096,6997,1682,Wed Aug 31 15:58:28 +0000 2016
770787852854652928,5005,1218,Wed Aug 31 00:58:39 +0000 2016
770772759874076672,5264,1437,Tue Aug 30 23:58:40 +0000 2016
770655142660169732,7449,1797,Tue Aug 30 16:11:18 +0000 2016
770414278348247044,6418,2133,Tue Aug 30 00:14:12 +0000 2016
770293558247038976,6339,1505,Mon Aug 29 16:14:30 +0000 2016
770093767776997377,0,3106,Mon Aug 29 03:00:36 +0000 2016
770069151037685760,7704,2329,Mon Aug 29 01:22:47 +0000 2016
769940425801170949,31839,9717,Sun Aug 28 16:51:16 +0000 2016
769695466921623552,6512,1698,Sun Aug 28 00:37:54 +0000 2016
769335591808995329,0,7847,Sat Aug 27 00:47:53 +0000 2016
769212283578875904,5484,1754,Fri Aug 26 16:37:54 +0000 2016
768970937022709760,14577,6608,Fri Aug 26 00:38:52 +0000 2016
